Id,Score,CreationDate,ViewCount,AnswerCount,CommentCount,FavoriteCount,AskerId,Reputation,TagCount,TitleLength,Technology
1094,7,910,178,1,2,1,823,1081,4,3,1
1095,10,898,2134,3,0,7,599,358,1,14,1
1100,9,975,442,1,2,1,188,330,3,3,8
1101,9,1060,1686,1,2,2,312,1269,2,6,16
1103,6,2135,970,1,1,7,814,1354,3,10,30
1107,89,1550,2768,11,3,44,324,689,2,3,9
1111,35,1400,2062,10,5,21,562,1324,2,10,1
1112,9,490,2122,2,1,7,792,574,0,2,11
1113,13,1558,380,1,0,1,192,852,3,6,1
1114,7,990,204,5,0,3,490,1380,3,22,27
1117,7,1520,430,1,0,1,214,1099,0,5,1
1118,6,891,642,0,2,7,311,450,2,9,1
1120,6,1995,1046,1,0,7,1169,1404,3,4,1
1121,8,2085,489,2,0,7,1295,184,2,3,32
1122,7,771,190,1,5,7,269,702,3,6,26
1123,7,1853,945,1,0,7,839,1382,2,17,16
1124,5,299,180,2,0,7,1057,1140,1,4,1
1126,14,899,1357,8,2,7,1313,1335,1,6,1
1128,51,210,2780,6,5,27,487,1304,1,12,12
1129,11,1681,569,1,3,2,247,898,3,7,1
1130,11,974,308,9,1,3,890,1338,1,8,23
1132,7,1440,1340,2,0,7,444,456,3,7,4
1138,7,2003,879,2,0,3,26,417,3,6,13
1143,6,970,1090,1,0,7,67,1092,2,10,8
1144,6,1539,1655,1,0,7,621,722,3,8,8
1146,6,550,669,1,0,2,926,295,2,13,27
1148,5,909,678,1,0,7,26,417,2,7,1
1152,11,1910,880,1,0,1,1086,1111,1,9,1
1153,5,2077,60,2,0,7,32,1379,0,4,1
1158,9,1437,2086,1,0,5,245,1296,4,7,14
1163,6,399,1910,1,2,1,91,528,2,4,1
1165,5,584,72,3,0,7,919,1277,0,10,0
1166,6,2025,659,2,0,1,479,1332,0,4,10
1171,5,2138,1419,1,0,7,139,1353,2,8,1
1172,12,1295,2133,3,0,0,28,1246,3,8,17
1173,5,525,1147,1,3,2,1264,799,3,5,1
1175,27,1469,2535,9,3,9,424,1363,3,12,1
1176,8,1044,1097,2,1,7,1262,310,2,6,1
1178,9,2059,689,1,2,7,1180,885,3,9,1
1183,6,1226,1136,3,3,1,814,1354,1,5,29
1185,9,1374,474,1,4,1,971,1305,2,5,8
1190,6,203,311,2,2,7,1218,592,2,7,1
1192,7,1487,1843,6,1,7,530,573,1,3,0
1193,6,949,1041,2,0,7,588,1383,3,5,1
1194,6,1532,215,1,0,7,688,1068,2,10,21
1195,5,1224,105,1,0,7,557,240,2,10,1
1196,7,1378,561,5,0,7,381,1259,3,10,8
1200,5,1264,743,4,0,7,483,1062,4,6,0
1206,7,1813,1616,3,0,7,57,663,2,7,7
1214,6,1928,1683,2,4,2,807,534,2,8,30
1216,74,2163,2804,8,1,33,412,1045,0,10,21
1217,7,1417,95,1,0,1,746,527,1,15,30
1221,5,473,55,1,0,7,1245,996,1,6,1
1222,5,1554,697,1,0,7,769,416,3,9,1
1223,14,2121,2392,5,2,1,759,291,1,5,13
1225,8,2207,1054,2,2,1,75,1288,2,4,1
1226,5,1802,155,2,0,7,367,1267,0,5,4
1228,6,955,1500,2,0,7,1087,52,2,7,1
1229,6,1242,390,4,1,7,878,656,1,8,1
1230,14,892,1878,1,7,7,821,706,3,12,8
1235,7,1257,1801,1,0,1,1055,124,2,8,1
1236,6,1743,1605,3,0,1,930,1367,2,9,26
1237,7,1513,1122,6,19,7,993,723,4,10,9
1239,5,1305,293,3,0,7,776,859,1,12,1
1240,5,1317,525,1,1,7,919,1277,0,10,32
1241,6,213,1080,1,0,1,1283,195,2,8,1
1243,5,1379,1121,1,2,1,325,97,0,7,1
1245,6,989,255,1,0,1,1086,1111,2,4,22
1246,7,1187,212,0,0,7,11,1043,1,8,3
1248,5,544,419,1,0,7,289,1155,1,11,1
1249,7,1559,440,2,0,1,381,1264,0,17,8
1253,7,871,1552,3,0,2,570,833,1,12,15
1254,5,1185,501,1,3,0,619,1144,2,10,1
1257,5,1005,672,2,0,7,582,497,3,9,15
1258,9,942,99,1,4,7,534,1273,2,6,37
1259,5,1116,785,1,0,7,1167,260,2,6,15
1263,14,2238,2579,3,1,3,28,1246,4,8,0
1269,7,1266,208,0,0,7,381,1259,2,10,10
1272,7,575,930,1,2,1,168,1348,2,16,1
1273,5,1959,42,1,0,7,1301,607,1,7,1
1274,6,448,583,1,1,7,613,304,3,6,30
1276,7,1800,415,1,1,2,524,977,2,6,22
1282,5,343,410,4,2,7,297,1079,3,8,1
1284,7,1674,1351,3,0,7,878,656,4,10,1
1285,7,235,134,1,2,1,1234,1255,4,8,8
1287,16,1821,1494,2,2,1,338,1287,3,7,1
1288,8,1861,600,1,1,2,930,1367,2,12,16
1291,11,1691,2696,4,2,4,1018,381,3,7,0
1300,17,962,1269,4,2,4,700,396,0,10,15
1302,7,1974,2203,2,0,1,136,1016,1,9,32
1303,7,1124,2025,1,1,1,1085,954,4,7,27
1304,5,1997,89,1,0,7,1105,148,1,5,30
1306,5,1107,253,2,0,7,838,137,2,3,1
1308,13,2124,1955,5,3,7,16,924,3,7,15
1310,8,293,1791,3,0,2,441,1028,4,7,8
1311,8,311,1924,2,1,7,297,1079,0,3,1
1312,6,960,1469,2,4,1,1099,839,0,3,3
1314,7,937,352,1,0,1,467,1086,1,10,1
1318,9,272,1154,2,0,1,367,1267,1,2,1
1322,49,1285,2761,6,5,14,547,165,3,13,8
1323,5,584,72,3,0,7,919,1277,0,10,0
1330,6,730,130,1,0,1,532,1128,3,11,6
1335,16,1125,999,3,1,3,490,1380,3,10,27
1338,5,406,1126,3,0,1,546,150,1,12,8
1340,8,972,62,2,2,7,501,970,0,8,1
1344,6,701,198,2,0,7,83,1202,1,13,1
1346,5,865,298,1,0,7,341,727,1,9,1
1347,6,1546,386,1,1,7,1306,537,1,1,1
1350,9,1627,2482,12,0,10,593,965,0,13,15
1352,24,333,1949,10,3,20,192,852,3,10,1
1353,5,1180,624,1,0,7,28,1246,3,5,0
1354,5,1109,766,2,0,7,292,858,2,2,30
1357,8,1575,562,2,0,1,28,1246,4,10,0
1358,6,466,955,3,3,7,190,751,2,13,16
1359,12,2129,2545,1,2,2,1276,864,3,8,1
1361,10,1478,1299,5,0,7,434,1276,1,8,16
1362,8,920,1750,1,6,1,1150,524,2,4,27
1363,6,1533,1458,1,0,2,170,183,2,6,1
1367,7,50,939,4,0,1,1085,954,3,8,15
1368,5,650,874,3,0,1,28,1246,2,5,6
1371,27,1881,2662,18,2,1,6,948,0,6,34
1372,23,117,2718,22,1,6,1266,897,2,9,8
1373,6,1914,1324,1,3,1,28,1246,4,9,0
1376,9,559,1942,3,2,7,91,528,4,7,16
1377,8,1207,36,1,0,7,814,1354,2,10,1
1381,5,1359,1405,2,2,7,1072,875,1,10,24
1383,18,1394,2539,9,1,9,28,1246,2,8,1
1384,8,1729,1705,1,0,0,1264,799,2,9,8
1386,5,2039,145,3,1,7,181,1034,1,3,4
1388,7,1538,623,3,0,7,1246,597,2,5,1
1390,8,265,1470,4,0,1,365,654,2,4,1
1391,6,1085,2214,2,1,2,981,632,2,11,1
1393,8,2244,2353,3,0,1,1185,1193,2,5,8
1397,5,1264,743,4,0,7,483,1062,4,6,0
1400,20,346,2347,3,0,10,585,1320,3,9,1
1403,6,1166,319,2,0,7,958,442,4,6,11
1404,28,1430,934,11,1,16,128,114,2,5,1
1405,8,1932,2219,1,2,7,1092,87,1,9,8
1406,5,812,456,1,0,7,1308,60,4,4,8
1407,29,155,2563,7,0,9,588,1383,1,5,21
1411,5,755,150,1,0,7,213,976,3,9,30
1413,5,1767,613,2,0,7,83,1201,3,8,0
1414,5,1216,936,1,0,7,1,1014,1,6,1
1416,6,1298,1565,3,0,7,588,1383,4,2,15
1417,5,841,448,2,1,7,1155,765,2,9,1
1418,11,309,1485,1,0,3,755,1018,2,9,1
1425,8,546,120,6,0,7,449,830,0,5,1
1427,8,830,155,1,0,0,586,195,2,11,9
1428,6,2090,999,3,2,7,355,1245,2,9,1
1432,11,502,791,3,0,2,358,1052,2,4,1
1434,5,1089,110,0,2,7,1022,1390,0,8,17
1435,25,2101,2678,3,0,3,1190,454,2,3,0
1437,7,1764,596,8,0,7,461,1198,1,3,13
1439,6,362,1961,1,1,7,471,1019,1,5,8
1441,7,1978,1931,3,0,7,588,1383,3,5,16
1442,7,2144,1348,4,1,2,1068,936,2,2,1
1443,14,2209,1096,6,4,2,338,1287,4,3,1
1444,12,679,2098,3,2,2,283,1346,3,10,36
1445,7,241,1851,1,2,2,429,543,2,7,32
1448,7,1590,489,0,0,7,1318,22,1,4,4
1450,8,2113,1582,2,0,1,1289,1092,3,8,8
1452,5,504,487,2,0,7,1170,279,1,5,1
1453,12,728,1557,1,5,5,463,193,4,9,37
1454,20,1980,2533,14,6,6,588,1383,2,3,1
1456,7,2046,552,2,0,7,80,1073,2,7,22
1457,7,836,402,0,2,1,1203,425,1,8,32
1461,5,1963,322,2,0,7,338,1287,1,1,1
1462,9,2055,1708,1,0,3,487,1306,3,12,15
1463,9,165,2530,2,1,2,481,1173,2,3,27
1465,7,803,2528,3,1,1,486,278,2,12,32
1468,6,194,1662,3,2,7,322,129,1,6,8
1469,6,69,993,2,4,7,1268,38,2,19,17
1470,6,1213,437,2,0,1,95,1095,1,9,26
1471,7,98,1184,1,0,2,467,1086,1,17,1
1472,5,586,66,1,4,7,367,1267,0,12,11
1473,16,1821,1494,2,2,1,338,1287,3,7,1
1476,9,1766,2215,2,2,7,28,1246,4,9,0
1477,23,1076,1845,1,0,7,1202,984,4,13,1
1478,6,1702,1072,2,0,7,588,1383,2,2,13
1481,7,141,96,3,11,2,338,1287,3,5,1
1486,6,529,118,1,0,1,746,527,1,5,4
1487,5,995,848,1,0,7,124,805,4,11,8
1488,10,380,2152,1,0,2,585,1320,2,8,1
1490,5,655,6,1,0,0,1057,1140,2,4,1
1491,6,729,1172,1,0,7,317,388,1,6,1
1492,5,2087,58,2,0,7,341,727,3,3,0
1496,13,1450,2189,3,1,2,1169,1404,2,5,26
1500,6,915,0,0,6,7,613,304,2,3,1
1502,9,1837,989,1,0,7,877,42,1,2,1
1517,6,1298,1565,3,0,7,588,1383,4,2,15
1518,9,542,2412,2,0,3,463,193,1,18,1
1519,11,64,2128,2,0,7,111,1148,2,12,0
1520,9,1565,1159,3,0,7,643,338,0,3,32
1521,40,1984,2584,5,5,9,355,1245,2,4,15
1523,24,2253,2683,6,1,3,1255,99,1,4,1
1524,7,2213,851,2,0,7,1065,1069,1,7,9
1525,6,1535,1551,0,0,7,462,701,2,8,26
1526,9,330,130,5,0,7,482,649,2,11,27
1527,10,147,1259,1,1,3,524,977,3,6,22
1530,6,1663,923,3,0,7,1295,184,2,4,32
1531,9,2000,2129,5,1,1,483,1062,1,7,1
1532,64,68,2765,16,1,27,901,267,3,9,26
1534,27,38,2730,0,0,0,44,1391,2,6,34
1539,10,0,639,2,0,1,755,1018,2,11,8
1540,7,2053,101,3,0,7,1293,229,0,8,16
1542,6,617,698,0,0,7,163,448,2,5,8
1543,10,95,522,0,0,1,488,1343,1,10,10
1544,28,1010,1914,2,2,3,411,784,0,16,8
1545,14,197,2514,3,0,1,378,975,4,11,8
1546,5,281,170,1,0,7,972,500,0,3,1
1548,5,731,231,1,0,1,1298,3,2,4,24
1550,78,1935,2786,7,5,12,76,928,4,5,8
1554,6,45,83,0,1,7,846,325,1,10,1
1555,5,230,1353,2,0,7,948,35,1,9,1
1556,5,1110,515,1,1,1,268,1059,1,7,1
1558,6,1032,249,4,5,1,211,906,2,6,0
1559,27,122,2694,5,2,27,48,1187,1,11,1
1562,7,1748,1585,4,0,1,121,1180,3,4,20
1563,37,1688,2459,7,1,5,730,1191,0,7,1
1564,6,1790,690,1,0,7,532,1131,4,6,8
1566,5,2010,316,1,2,7,1313,1335,2,6,4
1569,10,314,1055,8,0,3,1057,1134,4,2,1
1574,9,659,1283,2,2,7,576,383,3,6,0
1578,15,153,2428,5,0,2,1302,1194,4,8,15
1580,5,367,408,3,0,7,919,1277,3,5,8
1581,6,24,33,1,0,1,542,1319,2,5,1
1582,6,1553,135,1,0,7,621,722,2,7,8
1588,8,1212,2224,7,0,7,26,417,1,8,34
1589,6,1269,1385,3,0,7,253,633,3,7,1
1595,6,1141,310,0,6,1,865,364,2,6,1
1598,6,428,1018,2,0,7,609,298,3,14,22
1601,39,1572,1782,13,17,13,585,1320,2,7,1
1603,6,69,993,2,4,7,1268,38,2,19,17
1604,6,815,1037,3,0,1,487,1306,2,9,1
1607,13,1677,2027,6,4,2,507,1279,1,5,1
1608,15,211,1440,4,0,12,1322,1220,2,8,0
1610,5,709,542,2,2,7,1062,1006,0,5,26
1615,84,1934,2798,24,5,42,873,575,3,17,7
1616,11,363,1145,3,0,1,542,1319,1,5,1
1617,23,1251,2066,5,0,6,814,1354,2,6,30
1620,5,1330,577,1,0,7,588,1383,0,4,12
1621,5,1706,245,1,0,1,1326,626,1,14,1
1622,6,13,708,4,1,7,548,982,2,23,0
1623,7,743,1165,2,0,1,1306,537,3,4,37
1625,7,1292,472,4,2,7,294,169,1,8,1
1628,5,1451,473,2,0,7,665,886,4,9,29
1629,8,1227,1481,2,2,7,814,1354,1,14,29
1632,11,574,1751,1,1,1,819,102,2,9,1
1633,10,1852,2303,5,4,7,836,1226,3,11,24
1635,14,721,2747,3,3,3,333,730,4,8,8
1639,10,2125,505,2,1,1,327,212,3,6,34
1640,9,81,1998,2,0,1,1098,604,3,8,1
1644,10,654,412,2,4,1,1178,1371,1,3,1
1645,8,7,2002,3,1,1,723,1312,1,8,1
1646,12,2214,1457,13,0,1,330,1401,0,6,1
1648,6,1419,724,3,0,7,351,308,2,5,1
1656,9,1814,2550,10,0,3,71,919,2,12,1
1658,8,672,658,1,1,7,628,947,1,6,1
1660,24,2253,2683,6,1,3,1255,99,1,4,1
1661,8,540,720,1,0,7,219,890,3,4,9
1663,5,367,408,3,0,7,919,1277,3,5,8
1664,7,1420,2376,2,0,7,870,762,2,8,1
1665,11,732,2387,1,0,7,863,1394,1,1,16
1670,12,52,479,5,0,1,501,970,4,8,15
1671,9,1719,655,1,0,1,248,320,2,11,1
1674,7,411,1344,2,0,7,576,383,4,5,0
1677,10,868,1903,3,1,1,625,667,3,11,0
1680,5,648,282,2,1,7,588,1383,1,4,34
1681,8,720,365,2,2,7,341,727,2,3,32
1683,9,1694,201,3,2,7,867,1265,0,9,1
1685,75,100,2136,0,1,1,1085,954,2,9,1
1687,7,1280,36,2,0,7,218,850,3,7,4
1689,6,183,525,0,1,7,1216,933,0,7,4
1690,3,969,71,1,2,7,572,700,0,5,1
1691,11,1691,2696,4,2,4,1018,381,3,7,0
1694,15,735,1871,6,7,7,283,1349,3,14,9
1695,8,2019,167,2,0,7,211,906,3,8,0
1696,7,1218,811,1,0,7,841,486,1,3,1
1698,7,1843,1499,3,0,7,551,672,4,4,8
1699,5,1293,779,1,0,7,1295,184,2,4,32
1704,6,296,455,1,0,7,467,1088,2,12,1
1705,5,425,453,1,6,7,616,746,2,8,1
1706,91,232,2803,9,0,25,553,1046,1,8,26
1707,7,335,1586,3,2,7,723,1312,3,7,8
1708,9,205,1916,5,0,6,450,1373,2,3,9
1709,6,2050,2292,1,0,1,76,928,3,9,8
1710,5,1136,868,1,0,7,98,1179,2,5,1
1711,7,712,1213,1,0,7,588,1383,4,2,12
1712,9,80,128,1,0,7,839,1382,2,13,8
1713,8,1662,1074,1,0,1,1025,671,2,2,8
1714,5,1115,1051,1,1,7,98,1179,0,8,1
1719,8,1872,1800,4,0,1,1164,1268,2,8,15
1724,6,970,1090,1,0,7,67,1092,2,10,8
1725,11,28,1415,5,0,3,890,1338,2,7,1
1726,6,447,653,1,0,7,163,448,2,9,1
1728,17,2075,2174,4,4,2,1175,1294,2,11,27
1729,6,1976,58,2,0,1,788,1216,3,7,23
1730,10,628,2333,4,0,5,778,1316,1,9,1
1731,5,409,513,5,0,7,1136,1330,1,3,1
1735,21,665,2076,9,1,9,585,1320,2,12,1
1736,6,498,251,0,2,7,875,455,2,13,8
1739,9,21,1093,2,0,7,839,1382,2,12,26
1743,8,680,134,1,0,1,919,1277,1,6,0
1744,6,1043,660,2,0,7,890,1338,1,9,2
1745,13,1386,1295,1,1,3,212,375,2,8,8
1746,12,2112,486,1,0,3,1318,22,3,11,1
1747,6,1319,93,1,0,7,655,104,1,12,8
1749,6,1591,2332,3,2,7,343,303,2,6,8
1750,17,1256,1558,7,3,1,1329,925,2,18,8
1752,5,832,253,3,7,1,1263,103,2,12,4
1753,22,1074,1490,3,0,4,1267,969,1,11,27
1755,6,2114,1891,3,2,2,355,1245,3,9,1
1756,6,271,346,1,0,7,470,280,1,8,1
1757,16,914,1114,3,1,2,1169,1404,2,4,1
1760,12,933,2120,3,2,3,84,1355,2,3,8
1766,9,624,1059,3,1,1,56,428,3,4,13
1767,14,1004,1644,4,0,9,1022,1389,1,8,30
1773,6,1078,1873,2,1,7,104,1060,3,9,15
1776,8,1456,1718,1,0,7,811,1130,4,6,8
1777,22,1891,2739,11,15,4,338,1287,1,7,1
1778,7,1925,418,2,4,7,1211,1299,2,8,36
1780,5,1046,247,2,0,7,919,1277,0,7,32
1784,17,793,2115,7,1,6,481,1166,1,3,27
1788,5,1639,30,3,0,7,814,1354,1,15,21
1789,6,524,1413,3,1,7,875,455,2,5,8
1790,9,1592,1447,1,0,2,447,1290,3,11,6
1791,7,1397,1915,1,3,7,28,1246,2,11,1
1792,7,802,365,3,0,1,919,1277,1,8,1
1793,5,745,1743,1,0,1,1316,238,2,10,32
1795,13,1892,2240,11,3,8,1042,305,1,6,27
1796,5,2013,139,3,3,7,338,1287,1,6,0
1798,7,1467,1253,1,0,5,316,1225,1,5,10
1801,6,1500,286,1,0,7,1169,1404,3,6,26
1803,7,1203,1812,2,0,2,587,917,1,2,1
1808,5,1113,922,4,6,7,580,1244,1,19,4
1809,7,1454,397,2,0,7,211,906,2,9,0
1812,5,391,249,1,0,7,66,1293,3,4,1
1813,11,1418,2239,6,0,7,289,1155,0,2,1
1815,6,921,497,0,3,7,294,169,3,6,8
1818,6,162,644,1,0,7,676,179,0,10,1
1819,7,1708,43,1,0,7,1185,1193,1,6,1
1826,5,600,384,1,0,7,118,889,2,8,13
1832,12,679,2098,3,2,2,283,1346,3,10,36
1835,29,155,2563,7,0,9,588,1383,1,5,21
1836,5,651,302,1,0,7,312,1269,1,13,1
1838,39,93,2714,12,5,11,588,1383,2,7,16
1839,6,1919,128,3,0,7,1175,1294,2,6,27
1842,7,2079,417,1,0,7,945,1001,3,13,1
1843,7,977,754,0,1,7,15,1169,4,12,4
1844,7,1075,1264,3,1,1,588,1383,3,2,1
1845,9,768,2338,3,0,7,979,336,3,11,1
1854,5,1695,372,4,0,7,301,262,0,4,1
1857,13,1235,536,4,2,2,572,700,0,4,1
1858,8,182,2275,0,4,0,825,222,3,7,15
1862,6,964,424,1,0,7,90,1165,1,13,1
1863,8,138,1174,2,2,7,723,1312,1,14,8
1866,5,251,217,2,0,7,785,883,1,3,1
1868,5,1097,290,5,0,7,338,1287,3,5,9
1869,5,1864,26,3,0,0,402,966,3,17,23
1871,10,66,1031,2,0,1,695,1035,2,8,8
1872,7,1296,923,1,0,7,1032,424,2,6,32
1875,8,1740,2467,5,2,7,1157,1141,2,8,4
1878,7,1735,165,3,0,7,338,1287,0,9,1
1881,7,1523,925,4,7,7,1014,1029,2,3,15
1882,7,557,311,1,1,7,487,1304,1,8,1
1883,7,2216,1442,1,5,1,1217,508,3,6,11
1884,5,192,369,2,0,7,533,1182,4,10,15
1885,5,1705,1870,2,0,1,868,393,1,7,0
1888,6,271,346,1,0,7,470,280,1,8,1
1889,5,1965,1339,3,0,7,1264,799,3,3,1
1890,7,1961,1456,0,0,1,1082,30,1,4,1
1894,6,1468,241,4,0,7,367,1267,2,10,1
1896,7,557,311,1,1,7,487,1304,1,8,1
1898,12,2248,2030,4,0,2,29,1256,1,7,1
1899,5,1048,796,1,0,7,897,464,2,9,1
1900,16,1125,999,3,1,3,490,1380,3,10,27
1901,7,1788,1546,1,0,7,1066,639,1,12,8
1902,7,821,1215,1,0,7,1032,427,2,9,32
1904,6,1008,1285,1,0,7,1264,799,3,8,1
1905,6,414,1326,2,5,7,656,568,3,12,1
1907,6,73,208,1,2,7,1316,238,2,6,4
1908,6,1468,241,4,0,7,367,1267,2,10,1
1909,17,643,1625,3,0,1,103,1087,3,9,15
1910,9,396,1996,4,0,1,864,289,3,10,34
1912,6,1546,386,1,1,7,1306,537,1,1,1
1914,8,638,837,2,2,2,516,770,2,8,26
1916,7,1611,657,2,0,2,922,1113,4,4,26
1917,6,1511,1198,2,2,7,616,746,4,3,15
1919,5,1129,378,2,3,0,574,160,2,4,13
1921,8,1551,1486,2,2,1,923,1089,2,8,1
1923,5,1276,140,1,2,7,1289,1092,2,13,8
1924,11,1418,2239,6,0,7,289,1155,0,2,1
1927,5,1587,282,0,3,7,410,1292,2,7,1
1933,5,1028,968,1,0,1,784,431,3,9,16
1935,42,1900,2282,5,3,8,76,930,0,19,1
1936,7,978,103,1,0,1,1108,207,2,9,30
1939,5,1761,2674,3,0,7,1295,184,2,8,32
1941,9,751,635,1,2,0,260,1213,3,10,8
1942,7,808,1192,1,8,7,67,1094,2,6,8
1944,19,1041,2575,4,0,3,588,1383,3,6,15
1949,8,1,1581,3,0,7,791,1041,1,9,30
1952,6,765,1095,2,0,1,1035,1260,2,7,1
1953,11,1909,1713,2,1,7,702,1037,3,6,1
1955,12,710,753,5,6,0,524,977,3,11,10
1956,8,926,1099,1,0,7,635,338,3,8,16
1959,68,173,2779,6,0,13,588,1383,3,8,21
1961,9,1030,1209,1,2,1,248,320,1,16,32
1965,5,766,196,7,2,1,6,948,0,6,16
1969,10,20,1328,2,0,1,852,1135,1,9,13
1972,6,2094,104,2,0,7,67,1094,2,9,9
1974,6,1018,868,3,0,7,1081,308,1,11,6
1975,6,1314,195,5,2,1,723,1312,3,8,9
1976,5,1807,325,2,0,1,28,1246,0,9,6
1979,9,1122,1118,2,0,7,755,1018,4,4,8
1981,5,1225,92,1,2,7,171,466,2,6,1
1983,9,2225,1287,5,1,3,507,1279,2,2,26
1984,7,1855,590,3,0,7,890,1338,2,13,23
1985,84,1934,2798,24,5,42,873,575,3,17,7
1988,13,1769,1647,3,1,2,1251,522,4,9,36
1990,6,1724,391,1,0,7,688,1068,4,6,11
1992,6,916,1291,7,6,1,1244,244,2,6,9
1995,6,282,963,3,1,1,76,930,3,11,4
1996,8,2185,854,0,1,7,417,1242,1,11,15
1999,5,718,149,1,4,7,1121,101,3,4,8
2001,6,660,92,0,1,7,66,1298,3,10,4
2004,16,1040,2165,7,1,6,221,1351,2,7,15
2005,58,1352,2796,9,2,27,725,1334,2,9,7
2006,9,365,722,2,2,1,908,581,2,2,8
2008,9,1254,591,4,0,4,890,1338,2,9,1
2010,5,355,545,1,0,7,1185,1193,1,11,1
2012,6,604,1327,3,5,1,1245,996,0,8,28
2013,5,1784,54,1,0,7,341,727,3,4,0
2015,8,1131,816,1,0,7,617,995,1,6,1
2017,7,1964,1556,4,4,2,327,212,2,3,8
2018,6,1989,1716,1,1,1,165,989,4,12,1
2021,6,924,97,1,0,1,342,882,2,8,1
2022,6,115,291,1,0,1,1046,98,1,6,1
2023,29,2157,2791,10,1,3,852,1135,2,9,8
2026,7,1964,1556,4,4,2,327,212,2,3,8
2028,6,130,621,2,9,1,723,1312,2,14,8
2030,9,208,1699,3,1,4,153,946,0,8,1
2033,9,1149,458,3,0,1,814,1354,3,9,2
2036,11,158,2529,8,0,1,1039,1025,2,7,34
2037,11,395,274,2,1,7,352,652,2,10,15
2038,6,758,353,0,0,7,387,387,2,5,1
2043,6,787,420,2,4,7,26,417,1,5,1
2046,9,1404,2242,7,0,2,878,656,2,16,34
2049,7,1624,1969,1,3,7,32,1379,4,9,8
2050,6,895,174,1,7,7,1142,721,2,7,4
2051,9,901,1208,2,0,1,1203,425,1,6,32
2054,10,472,1289,2,2,1,539,787,2,5,1
2055,10,95,522,0,0,1,488,1343,1,10,10
2056,6,1348,254,2,6,0,273,876,2,11,1
2060,7,1800,415,1,1,2,524,977,2,6,22
2062,6,1712,29,1,0,1,200,909,1,5,30
2063,8,930,732,2,0,1,956,968,1,5,1
2065,6,415,2365,3,0,1,331,389,4,7,1
2066,6,470,296,2,0,7,1006,415,0,5,1
2067,12,1364,756,4,0,3,1166,609,2,3,1
2069,5,2069,197,6,0,7,1028,373,1,11,26
2070,14,292,2000,2,1,3,1313,1335,1,6,1
2071,6,640,761,1,0,7,775,554,1,5,1
2076,7,613,285,6,3,7,723,1312,0,5,9
2080,7,1148,1869,2,4,7,329,1119,2,7,1
2081,9,1766,2215,2,2,7,28,1246,4,9,0
2082,5,1349,570,1,0,1,1125,210,2,5,1
2083,5,1263,547,3,0,7,775,554,1,11,1
2084,13,1054,2257,1,0,2,628,947,3,11,0
2085,7,482,672,3,6,0,219,890,2,4,9
2086,5,1410,154,1,4,7,461,1198,1,7,11
2087,7,1138,465,1,1,7,814,1354,1,4,1
2092,5,200,87,3,0,7,553,1046,2,18,13
2095,6,1066,754,0,3,1,96,1399,1,18,1
2099,12,1145,2490,2,1,7,523,942,2,3,15
2100,8,1791,1117,1,0,7,109,1210,3,6,1
2102,5,622,1182,2,0,7,1323,95,4,11,36
2103,5,1983,296,1,0,7,338,1287,0,8,1
2104,5,1761,2674,3,0,7,1295,184,2,8,32
2105,8,1003,1011,1,0,7,588,1383,2,3,15
2107,8,1323,150,1,5,1,96,1399,0,4,1
2108,12,825,584,1,0,7,837,1064,4,8,8
2109,7,1018,1442,4,4,1,889,352,3,5,0
2110,6,1183,846,2,1,7,631,820,3,11,9
2113,5,1737,296,7,2,1,507,1279,2,4,1
2114,5,51,129,1,1,7,317,388,0,6,1
2116,5,119,130,1,0,7,890,1338,2,9,0
2118,5,807,64,2,0,7,467,1088,2,20,1
2119,14,172,2583,5,0,5,356,1118,1,10,1
2121,11,1638,2281,3,1,2,849,608,3,4,29
2122,5,434,476,0,3,7,119,1197,0,2,8
2125,9,795,1587,3,2,3,168,1348,4,10,15
2128,9,1614,1177,8,1,9,573,846,0,8,1
2129,7,185,1992,2,4,3,966,318,3,5,6
2130,7,1257,1801,1,0,1,1055,124,2,8,1
2131,15,157,1670,3,1,7,482,646,1,10,18
2135,5,1005,672,2,0,7,582,497,3,9,15
2137,6,775,634,2,0,2,317,388,0,4,23
2141,13,1240,1872,3,1,1,434,1276,1,5,1
2146,6,908,1372,1,0,7,992,625,2,5,14
2147,8,265,1470,4,0,1,365,654,2,4,1
2148,5,10,284,1,0,7,1218,592,1,8,1
2153,5,1944,99,1,0,7,665,886,1,4,1
2154,10,111,1311,7,0,7,723,1312,2,8,8
2155,20,2160,2601,1,4,8,96,1399,1,10,1
2165,8,1193,295,2,0,2,955,532,4,5,29
2166,10,1398,2042,5,1,1,520,548,3,7,29
2167,5,1062,30,2,0,7,919,1277,1,6,1
2169,11,1954,2326,2,0,7,678,785,3,9,8
2170,5,788,946,1,0,7,367,1267,1,6,1
2171,6,1104,383,1,5,7,696,1145,2,13,1
2172,13,1490,2685,9,0,1,487,1304,1,6,16
2178,6,823,244,1,0,1,1150,524,3,3,27
2180,28,882,2430,7,3,4,378,975,2,8,37
2181,7,1658,1140,1,2,7,472,817,4,7,9
2183,10,750,701,2,0,3,116,462,2,7,27
2184,10,266,1261,5,0,0,501,970,1,7,1
2188,7,1641,1050,4,5,7,425,627,2,3,8
2189,8,1031,1636,0,0,7,1181,439,2,2,1
2190,103,1480,2815,1,4,55,464,818,0,6,7
2195,6,883,855,1,0,7,1327,379,1,5,27
